,Unnamed: 0,Unnamed: 0.1,학번,학생소속대학명,학생교육부계열,성별,입학과정,학적,학과,전공,전공교수,rec014_nation_cd,과정,수료년도,수료학기,rec014_birth_dt,졸업년도,졸업학기,gpa,rec014_school_term,서류점수,면접점수,학부출신,대학원출신,인건비총액,월별인건비
397,399,4411,AAGQ0Z/RReH/ZKYF17ObTXhC,문과대학,인문·사회,1,정원내신입학,졸업,과학기술학협동과정,과학관리학전공,AAFmghpMMALGcGkvPkDednPJ,korean,박사과정,2020,1R,19850710,2021,1R,4.21,6,45.5,46,타교,타교,,0
398,400,4415,AAFvIr1wMz17k/NccmxQ3Zz9,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGG7IhUZDZBJWEpoDSv+a2p,korean,박사과정,2019,1R,19820627,2021,1R,4.03,8,56.67,37,자교,자교,,0
399,401,4416,AAGgi2TYKG3kc3EjkEXBFhCs,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAE/vvg7RqvrU/xhKeyCSz8z,korean,박사과정,2019,1R,19870714,2021,1R,4.4,8,59.67,38.33,자교,자교,71296874,1485352
400,402,4417,AAEm2vTx/dx6ENIzWhz9AEOW,문과대학,인문·사회,2,정원내신입학,졸업,문화유산학협동과정,,AAH8SqJhywQt1LlIybgkGiVL,korean,박사과정,2017,1R,19801113,2021,1R,4.38,12,46,44,타교,자교,7700000,106944
401,403,4428,AAGI9feKSJkTwPpL1BBTlZnp,공과대학,공학,2,학연산협동과정,졸업,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,박사과정,2018,2R,19870718,2021,1R,4,9,48,47,타교,자교,,0
402,404,4433,AAHdfLWz/3Rob4aBgYUomc29,문과대학,인문·사회,1,정원내신입학,졸업,국어국문학과,고전문학전공,AAEqhKHlY3Zx6kIkhNVGJhuT,korean,박사과정,2019,2R,19860213,2021,1R,4.34,7,40,45,타교,자교,18000000,428571
403,405,4434,AAEY6JBe60ferJBKe/PAoFbg,정보대학,공학,2,정원내신입학,졸업,뇌공학과,뇌공학전공,AAFXDlCEmJaJSYNPVqccDMZx,korean,박사과정,2017,2R,19861107,2021,1R,4.28,11,45,50,타교,타교,264409334,4006202
404,406,4438,AAEFi+Gl9O85GXgOWo57CMDB,문과대학,인문·사회,2,외국인,졸업,국어국문학과,한국어문화교육학,AAFYGqx7PBlD1q4z0UyBp9nH,foreigner,박사과정,2019,1R,19920313,2021,1R,4.34,8,85,,타교,자교,18000000,375000
405,407,4446,AAGbv3Z/InON20L6ivJVXobY,사범대학,인문·사회,2,외국인,졸업,국어교육학과,국어교육전공,AAEb75zRT6jjpHxQyJ6UUtTQ,foreigner,박사과정,2018,2R,19930426,2021,1R,4.33,9,96,,타교,자교,,0
406,408,4451,AAH7kkoiUzWrmfeEFnRV80jW,사범대학,인문·사회,2,외국인,졸업,국어교육학과,국어교육전공,AAGX4MNfSWTqDhwlA6IMvG+X,foreigner,박사과정,2018,1R,19890227,2021,1R,4.38,10,97,,타교,자교,4800000,80000
407,409,4453,AAELG53hos/9Dpx1M/z6MYfe,보건과학대학,자연과학,1,정원내신입학,졸업,보건과학과,환경보건학전공,AAH6VQBZM1Bq1OyB+t5qOfTm,korean,박사과정,2018,1R,19900918,2021,1R,4.38,10,47,49,자교,자교,163201162,2720019
408,410,4454,AAHlHFAUs36IXlqWefM8kGn6,이과대학,자연과학,2,정원내신입학,졸업,수학과,응용수학전공,AAGbMxWo/7M3dKBe/o3hXGCG,korean,박사과정,2020,1R,19871228,2021,1R,4.25,6,45,45,자교,자교,64000000,1777778
409,411,4463,AAG5sbH4MeGjutBxm42BboaD,생명과학대학,자연과학,1,정원내신입학,졸업,환경생태공학과,환경계획및조경학전공,AAH9ocf0LztlvrN8Hgkzk2R4,korean,박사과정,2019,1R,19760809,2021,1R,4.25,8,46,46.67,타교,자교,,0
410,412,4465,AAEyXWDietPupMs/mY9PgPnt,공과대학,공학,2,학연산협동과정,졸업,건축사회환경공학과,물과 환경전공,AAERHrdcBrOvIerqQuy+uKnG,korean,박사과정,2019,1R,19880117,2021,1R,4,8,45,45,타교,타교,,0
411,413,4468,AAH1UtNrPmIdFxNUF1ia8/rq,공과대학,공학,1,정원외-계약학과,졸업,나노포토닉스공학과,나노포토닉스전공,AAE/vvg7RqvrU/xhKeyCSz8z,korean,박사과정,2019,1R,19900103,2021,1R,3.83,8,39,59,타교,타교,18265000,380521
412,414,4477,AAGW33yKIzxSltAQhCUfntn6,문과대학,인문·사회,2,정원내신입학,졸업,국어국문학과,고전문학전공,AAEqhKHlY3Zx6kIkhNVGJhuT,korean,박사과정,2018,1R,19901023,2021,1R,4.5,10,47,45,타교,자교,73634200,1227237
413,415,4478,AAEI8UW3YlemfYxbwRbWu1kq,사범대학,인문·사회,2,정원내신입학,졸업,교육학과,성인계속교육학,AAFYU8vMla8nEdIofQ7Vx/+Z,korean,박사과정,2018,1R,19850406,2021,1R,4.25,10,45.67,45.5,타교,자교,48086782,801446
414,416,4479,AAHPgQJDRpDLSNoSVEqe+BZy,경영대학,인문·사회,1,정원내신입학,졸업,국제경영학과,국제경영관리전공,AAEvaAuu69dchgq4dT2pKkKN,korean,박사과정,2017,2R,19881030,2021,1R,3.96,12,34.91,60,타교,자교,1600000,22222
415,417,4485,AAHNvCBw630+2H0S9NjOhkz3,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAG9vgWMRYHtNalVfeopzK5v,korean,박사과정,2019,1R,19800725,2021,1R,4.42,8,43,43.5,타교,타교,,0
416,418,4489,AAFnax5/kvqxqFZ9b/s1bMrS,문과대학,인문·사회,2,외국인,졸업,국어국문학과,한국어문화교육학,AAFYGqx7PBlD1q4z0UyBp9nH,foreigner,박사과정,2017,2R,19830209,2021,1R,4.38,11,92,,타교,자교,6000000,90909
417,419,4491,AAEObecPT0eSvXL6boSQwGCu,생명과학대학,자연과학,2,정원내신입학,졸업,생명과학과,세포생물학,AAF000wEn2YCoUV7ODVeLlAE,korean,박사과정,2017,1R,19880706,2021,1R,4.29,12,50,47,타교,자교,101700000,1412500
418,420,4492,AAF9hidAac7V1Zqeu/yFtjPB,사범대학,예·체능,2,정원내신입학,졸업,체육학과,체육학전공,AAEWAEQucVgifJta1Vm8NIrw,korean,박사과정,2019,1R,19870529,2021,1R,4.38,8,48,45.66,자교,자교,,0
419,421,4493,AAFDoc/jYAA4LU1EXu3+nNTY,문과대학,인문·사회,2,정원내신입학,졸업,문화유산학협동과정,,AAH6BEKhAclP7kQacoiLgWe2,korean,박사과정,2018,1R,19911029,2021,1R,4.42,10,48,48,타교,자교,,0
420,422,4494,AAGUc9xbLSLx8pT9YNJmuDoZ,이과대학,자연과학,1,정원내신입학,졸업,물리학과,비선형동력학 및 생물물리학전공,AAHzkvOo/Qs7icJCcyFRJ62G,korean,박사과정,2017,2R,19860712,2021,1R,4,11,40,59.9,자교,자교,130206562,1972827
421,423,4515,AAGJ+9SWK+qvqcEg1T2JUbEw,경영대학,인문·사회,2,정원내신입학,졸업,경영학과,마케팅전공,AAHmWDk9U68GxW3dqxwtroI/,korean,박사과정,2018,1R,19890516,2021,1R,4.13,10,29.2,60,타교,자교,35760000,596000
422,424,4519,AAE0U71NQWSKq/Y90n1HIwfx,정경대학,인문·사회,1,정원내신입학,졸업,행정학과,행정학전공,AAHLdL9J9kLanLN07eyLjOqi,korean,박사과정,2018,1R,19830914,2021,1R,3.54,10,45.83,47.6,자교,타교,,0
423,425,4520,AAE8gT33n0QThgMoGa0KdLxO,의과대학,자연과학,1,정원내신입학,졸업,보건학협동과정,역학및의료정보학전공,AAGZFLJq90l6zGle/ifOfMLQ,korean,박사과정,2021,1R,19830928,2021,1R,4.25,4,47.67,47.67,자교,타교,,0
424,426,4521,AAG7XbWNNuSqGl+tM6ziS5/9,정경대학,인문·사회,2,정원내신입학,졸업,경제학과,거시경제학전공,AAFFwgNcEVIOigjNbKtfDxIV,korean,박사과정,2018,2R,19890506,2021,1R,4.17,10,63.5,10,자교,자교,84650000,1410833
425,427,4527,AAHIh9L28+mnbMT8sS99Qb0D,이과대학,자연과학,1,정원내신입학,졸업,지구환경과학과,지질환경학전공,AAF2Pi0ap1Zrie9Gt7/zl4AM,korean,박사과정,2017,1R,19860510,2021,1R,4.22,12,66,16.3,자교,자교,121585848,1688692
426,428,4528,AAHwhyuy23ZPeM5eipz2xSno,정경대학,인문·사회,2,정원내신입학,졸업,정치외교학과,국제정치전공,AAFlBqHICwrRu6hb2MHRs8tT,korean,박사과정,2018,1R,19830504,2021,1R,4.33,10,42,46.5,자교,자교,,0
427,429,4536,AAEXBKrjP8LKEHG1iSLqrvJ0,문과대학,인문·사회,2,외국인,졸업,국어국문학과,현대문학전공,AAESZ4t8GQ7lIXygR1yNoFhx,foreigner,박사과정,2018,1R,19880617,2021,1R,4.5,11,96,,타교,자교,,0
428,430,4564,AAGh9j+oaR837YHG99Lbn8n8,경영대학,인문·사회,2,정원내신입학,졸업,국제경영학과,국제마케팅전공,AAH/B7JxEp3Qj2M1VJDWyfWT,korean,박사과정,2018,1R,19860619,2021,1R,4.33,10,35.1,60,타교,자교,29600000,493333
429,431,4565,AAF0XApIfJJepMt8WEjwgjMi,의과대학,자연과학,2,정원내신입학,졸업,보건학협동과정,역학및의료정보학전공,AAGZFLJq90l6zGle/ifOfMLQ,korean,박사과정,2018,2R,19861018,2021,1R,4.46,9,43,44.33,타교,타교,,0
430,432,4567,AAEidD5NGpEk8C4sDawKUPle,경영대학,인문·사회,2,정원내신입학,졸업,경영학과,마케팅전공,AAHmWDk9U68GxW3dqxwtroI/,korean,박사과정,2018,1R,19860120,2021,1R,4.21,10,30.5,60,타교,타교,35760000,596000
431,433,4568,AAE7NY4wVk5YVracGuQ8XQxM,경영대학,인문·사회,2,정원내신입학,졸업,경영학과,LSOM전공,AAFLQv2MiKZSnl92EG1hwHu3,korean,박사과정,2018,1R,19910808,2021,1R,3.92,10,28.9,60,타교,타교,27900000,465000
432,434,4570,AAEwH6ZYDYUprjPVaWw6OdWH,경영대학,인문·사회,1,정원내신입학,졸업,경영학과,재무론전공,AAGbLDvT5Ws5fHqwECj2mrAK,korean,박사과정,2018,1R,19880721,2021,1R,3.75,10,31.4,60,타교,자교,25875000,431250
433,435,4573,AAHWKMrYTlvbMIDuFX6xEU6r,정경대학,인문·사회,2,외국인,졸업,경제학과,의료경제학전공,AAGxD5QwzNmum4FvGAFYaOsL,foreigner,박사과정,2018,1R,19900214,2021,1R,3.96,10,79.6,,타교,타교,28300000,471667
434,436,4605,AAGKQ2L28jstbYBJ4gYaG/aW,생명과학대학,자연과학,2,정원내신입학,졸업,식물생명공학과,식물병리학 및 생리학,AAGaprkRatXBgvgqw9sc2PB2,korean,박사과정,2017,1R,19900725,2021,1R,4.46,12,48,48,자교,자교,89350000,1240972
435,437,4637,AAG4KkisCFAeWfYl4NrbPk0L,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAH5gMiY1u9G2ReEePHMhEjL,korean,박사과정,2018,1R,19900122,2021,1R,4.34,10,49,49,타교,자교,124089400,2068157
436,438,4640,AAFybHPbjqqnEbK34Is8B1/t,의과대학,의학,1,정원내신입학,졸업,의학과,내과학전공,AAHHJc8JGK4AUSzsbRbwjGJq,korean,박사과정,2019,1R,19820813,2021,1R,3.96,8,44,46,자교,자교,,0
437,439,4641,AAGKKjvCokCfJLmbV7ZSdZoX,공과대학,공학,2,정원내신입학,졸업,도시재생협동과정,,AAHL5MrGrfT6GTo3OxuZ0YvD,korean,박사과정,2018,1R,19880113,2021,1R,4.5,10,27.84,56,타교,자교,66600000,1110000
438,440,4647,AAF4AVa6W5yynDRpdnJgqZ+u,생명과학대학,자연과학,1,정원내신입학,졸업,생명공학과,의약나노바이오시스템전공,AAGu6sAepK2H5xXyzu22Hr5B,korean,박사과정,2017,2R,19871124,2021,1R,4.46,11,46.01,45,타교,타교,107690000,1631667
439,441,4655,AAFVTeiXAPLggZcRoDWZuBYB,생명과학대학,인문·사회,1,정원내신입학,졸업,식품자원경제학과,응용경제학전공,AAHSSyUcxcmKfC8CBp9qPUYO,korean,박사과정,2020,1R,19820912,2021,1R,4.04,6,45,44.67,타교,타교,27570709,765853
440,442,4657,AAEms8SHxLWq+EazJcs//sOL,의과대학,의학,1,정원내신입학,졸업,의학과,정신건강의학전공,AAFGrP9X6ILC1cQqWN0IzOnL,korean,박사과정,2017,2R,19820714,2021,1R,3.83,11,44,44.67,자교,자교,,0
441,443,4664,AAHW4TeBQfU/KWxeImDVjexd,사범대학,인문·사회,2,정원내신입학,졸업,영어교육학과,영어교육학전공,AAF5As9uuNVqCXHp4R2bpnca,korean,박사과정,2019,1R,19850101,2021,1R,4.33,8,42,45.5,타교,타교,,0
442,444,4671,AAEMxUL6EbACc2CkLAgIjJOm,이과대학,자연과학,1,정원내신입학,졸업,화학과,무기화학전공,AAE+a+SdedxyF5aEz0quFqGA,korean,박사과정,2018,1R,19910510,2021,1R,3.96,10,42,47,타교,타교,98900000,1648333
443,445,4672,AAHm9jv2WquCsTkGuzp+IarJ,법과대학,인문·사회,2,정원내신입학,졸업,법학과,법학원리전공,AAH7di6pMjVDZBupESPEVFLe,korean,박사과정,2020,1R,19861006,2021,1R,4.08,6,34.6,57,타교,자교,,0
444,446,4673,AAHuZUWpwdO8gkJkxJCTkYr1,법과대학,인문·사회,2,정원내신입학,졸업,법학과,상법전공,AAGy0qCzwwAtJbn7rcwu3s9c,korean,박사과정,2020,1R,19930621,2021,1R,4.07,6,37.4,57,타교,자교,10982180,305061
445,447,4684,AAFqnpf8yytOMu6VCyi7tIwN,의과대학,의학,1,정원내신입학,졸업,의학과,정형외과학전공,AAHUMhnZkkHFyr+0IPbfMsBn,korean,박사과정,2020,1R,19791111,2021,1R,4.17,6,46.3,45,타교,타교,,0
446,448,4685,AAFbLWOxZVB3Kv5CAmYOMco6,의과대학,의학,1,정원내신입학,졸업,의학과,마취통증의학전공,AAFA0l9562rF7LVXdv0tO8Oi,korean,박사과정,2020,1R,19810116,2021,1R,4,6,48,46,자교,자교,,0
447,449,4687,AAHLAp81q8hifCKx6ID5PQAl,사범대학,예·체능,1,정원내신입학,졸업,체육학과,체육학전공,AAEWAEQucVgifJta1Vm8NIrw,korean,박사과정,2020,1R,19881230,2021,1R,4.46,6,46.33,46,타교,타교,,0
448,450,4689,AAHw1rOqr9R6zcP3tD9420ma,공과대학,공학,1,외국인,졸업,건축사회환경공학과,사회인프라전공,AAHpTShsDJo8lel4DbFdlag7,foreigner,박사과정,2018,2R,19901112,2021,1R,4.33,9,98.25,,타교,타교,63075332,1168062
449,451,4691,AAHl1rDYLjhAkiE/CaLMPAqZ,의과대학,의학,1,정원내신입학,졸업,의학과,치과학전공,AAHAbtitzaU2ccYiOaEC/NEv,korean,박사과정,2020,1R,19720827,2021,1R,4.17,6,46,46,타교,자교,,0
450,452,4724,AAGumOLbU+jR0JREEYqjG/sY,사범대학,예·체능,2,정원내신입학,졸업,체육학과,체육학전공,AAEWAEQucVgifJta1Vm8NIrw,korean,박사과정,2018,1R,19780406,2021,1R,4.38,10,42.33,44.33,타교,타교,,0
451,453,4747,AAFSVmYH3+f2RP2SqIE8rbSJ,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,korean,박사과정,2019,1R,19890210,2021,1R,4.13,8,56.33,32.67,타교,타교,,0
452,454,4748,AAELOuuLzFtX3YtOeLnRXlfn,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAFT5aAQWoSTjHQ9sbU7sw8f,korean,박사과정,2019,1R,19890330,2021,1R,3.76,8,57,36.33,타교,타교,,0
453,455,4750,AAGZCWfhFm/YSxBpuHDKVwnC,경영대학,인문·사회,1,외국인,졸업,경영학과,재무론전공,AAGgRUOpCNfV2PGMBKvyrwYs,korean,박사과정,2019,1R,19910526,2021,1R,4.04,8,92,,타교,자교,26200000,545833
454,456,4755,AAFvL1pNugypT1zmK78Gk49q,의과대학,자연과학,1,정원내신입학,졸업,의과학과,의생명과학전공,AAHPEpbRIonHHSy0z48VeQbe,korean,박사과정,2018,2R,19851030,2021,1R,3.77,9,40.67,38.33,타교,타교,48600000,900000
455,457,4758,AAHX7DWoSa2tsfKigaYc5dNv,보건과학대학,자연과학,2,정원내신입학,졸업,의생명융합과학과,임상병리학전공,AAHWkyOWoBDEBjZH1TNXQnXj,korean,박사과정,2018,2R,19861230,2021,1R,4.21,9,40,48,타교,타교,137400000,2544444
456,458,4791,AAGbbOIyT2RVzLCPFueS62jo,생명과학대학,자연과학,1,정원내신입학,졸업,식물생명공학과,식물 유전 공학 전공,AAFu6hd5bI9H0PB+/rDZBfbT,korean,박사과정,2020,2R,19830401,2021,1R,4.5,5,49,49,타교,자교,,0
457,459,4809,AAGnTBhmDZQ30g5CJs46yo5z,생명과학대학,자연과학,1,정원내신입학,졸업,환경생태공학과,환경계획및조경학전공,AAGOspWKpjwv00sPBrh+ZRe+,korean,박사과정,2017,2R,19820119,2021,1R,4.29,11,49.33,49.67,타교,타교,,0
458,460,4835,AAE2i/b3NKRCu2SwcIVyB4qR,사범대학,인문·사회,2,정원내신입학,졸업,교육학과,성인계속교육학,AAFYU8vMla8nEdIofQ7Vx/+Z,korean,박사과정,2017,2R,19730619,2021,1R,4.38,11,38.67,48.33,타교,타교,69662765,1055496
459,461,4848,AAFbkTB6CDQPkPSA9OD4/tGQ,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAGaCMeTjNaKuSWvzyinL5sl,korean,박사과정,2017,2R,19840402,2021,1R,3.61,11,59,38,타교,타교,,0
460,462,4863,AAFvZCHTQkffI9Nz5v0NQeop,법과대학,인문·사회,1,정원내신입학,졸업,법학과,헌법전공,AAGnl1vu4R8rutA69qyAftUE,korean,박사과정,2018,1R,19710308,2021,1R,4.42,10,34,52.3,타교,타교,,0
461,463,4866,AAHW9p8bjv5RvbMhty8QSf/X,의과대학,자연과학,2,정원내신입학,졸업,의과학과,의생명과학전공,AAHHJc8JGK4AUSzsbRbwjGJq,korean,박사과정,2017,1R,19890228,2021,1R,3.92,12,43.6,42,타교,타교,76677041,1064959
462,464,4878,AAH1NzVWF0Q4TYZkIN0/Z5Wo,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,korean,박사과정,2017,1R,19861104,2021,1R,3.77,12,49,39.5,타교,타교,,0
463,465,4884,AAGpP7T/xW4SZsIyuRvhwlgF,미디어학부,인문·사회,2,정원내신입학,졸업,언론학과,언론학전공,AAFzmvUQZ1Jq+6y2bAckt7uc,korean,박사과정,2017,1R,19860527,2021,1R,4.15,12,43,46,타교,자교,,0
464,466,4889,AAFoyFVz+G1FqA7dPy4RBw7P,간호대학,자연과학,2,정원내신입학,졸업,간호학과,간호과학,AAGeArwRMuFHjXUEumo9Os1g,korean,박사과정,2020,2R,19900331,2021,1R,4.35,5,57.33,39,자교,자교,33700000,1123333
465,467,4891,AAHU96TUsjx+F5a9wbUiIIvU,이과대학,자연과학,1,정원내신입학,졸업,화학과,무기화학전공,AAE+a+SdedxyF5aEz0quFqGA,korean,박사과정,2019,1R,19931020,2021,1R,4.29,8,50,45,자교,자교,85650000,1784375
466,468,4899,AAGiT5k4PlvhLvbeHw8c+1fL,법과대학,인문·사회,2,정원내신입학,졸업,법학과,국제법전공,AAFBIPcowCvv5BlPraBSHOyP,korean,박사과정,2017,2R,19840928,2021,1R,4.24,11,35.2,55,타교,자교,20800000,315152
467,469,4900,AAEq11zkSvqVqgeFJdzpKIRD,문과대학,인문·사회,2,정원내신입학,졸업,중일어문학과,중국어학전공,AAFLkpbAXsqLbbDrv77W4E0Q,korean,박사과정,2017,1R,19831225,2021,1R,4.42,12,49,49,타교,자교,42000000,583333
468,470,4902,AAGxMjN7ylOhkjO9cClewsG2,보건과학대학,자연과학,1,정원내신입학,졸업,보건과학과,재활과학전공,AAExmaXh+bM09DJG7eJRPwz+,korean,박사과정,2017,2R,19810117,2021,1R,4.08,11,44.2,45.8,자교,자교,13200000,200000
469,471,4929,AAGRCGGJQBp2oKoMSapxoKUA,이과대학,자연과학,1,정원내신입학,졸업,화학과,분석화학전공,AAGo9rBbww79qUMN3dh1Tg2K,korean,박사과정,2020,1R,19850930,2021,1R,3.88,7,41,40.5,타교,자교,91760000,2184762
470,472,4975,AAGzLj8DPxpKqfDsNNwY3MYR,심리학부,인문·사회,1,정원내신입학,졸업,심리학과,소비자 및 광고심리학전공,AAE2zHANQ2GZm4b8zW/4R0sh,korean,박사과정,2019,2R,19870331,2021,1R,4.25,7,37.6,56,타교,자교,29076000,692286
471,473,5007,AAH3rCrWLjbO1hbIS1q+9vw2,보건과학대학,자연과학,1,정원내신입학,졸업,보건안전융합과학과,환경보건안전전공,AAHq1aLSiveQarv1QuOmgge9,korean,박사과정,2019,2R,19880108,2021,1R,4.14,7,46,46,자교,자교,,0
472,474,5008,AAHgPQ2Z3PGIOgnp00xXuWQl,생명과학대학,자연과학,2,학연산협동과정,졸업,생명과학과,생화학전공,AAHLFQPsO0FgfE4SjeVew+BH,korean,박사과정,2019,2R,19850128,2021,1R,4.42,7,47,40,타교,타교,,0
473,475,5010,AAEiQzo7x2IyoiAhKEAGgVx3,보건과학대학,자연과학,1,정원내신입학,졸업,보건과학과,보건정책관리학전공,AAHtRXqqlvktQkayImXvRx+W,korean,박사과정,2019,2R,19890225,2021,1R,4.3,7,49,48,타교,자교,52205691,1242993
474,476,5012,AAHz2xPLYEv2m/G4pMphecWk,공과대학,공학,2,정원내신입학,졸업,신소재공학과,신소재공학전공,AAFi4juzPESAU71QzFVv2xel,korean,박사과정,2019,2R,19890906,2021,1R,3.87,7,58,40,타교,타교,97350000,2317857
475,477,5013,AAE/53prPpOhBgN4A8bKkik3,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAFi4juzPESAU71QzFVv2xel,korean,박사과정,2019,2R,19890821,2021,1R,4.18,7,59,40,자교,자교,96535000,2298452
476,478,5018,AAES19vJPRLSr/mxiXJ1JTu6,공과대학,공학,1,정원내신입학,졸업,마이크로/나노시스템협동과정,마이크로/나노시스템협동과정전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,박사과정,2019,2R,19860924,2021,1R,3.96,7,46,46,타교,타교,,0
477,479,5021,AAERlrAtZJoi+EiYAtX5rpFL,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAHnXim9e1JoSxJhPUZ6r+Y+,korean,박사과정,2019,2R,19851116,2021,1R,3.79,7,48,48.5,자교,자교,130799536,3114275
478,480,5022,AAHMu6k87eQkWJB2M4HoOi59,공과대학,공학,2,외국인,졸업,기계공학과,기계공학전공,AAGMlJxfOORPzbzO8WPFu09N,foreigner,박사과정,2019,2R,19900320,2021,1R,4,7,93,,타교,타교,64700000,1540476
479,481,5023,AAFk61vGn3mRoIEE37Lufuld,미디어학부,인문·사회,1,외국인,졸업,언론학과,언론학전공,AAEyth9I4PYL9s9y6h6eSSIn,foreigner,박사과정,2020,1R,19880513,2021,1R,4.5,7,78.3,,타교,타교,8000000,190476
480,482,5024,AAFc9Rjyp+5LYZ3WhXnqcebF,사범대학,예·체능,1,정원내신입학,졸업,체육학과,체육학전공,AAEWAEQucVgifJta1Vm8NIrw,korean,박사과정,2019,2R,19800629,2021,1R,4.5,7,47.7,46.3,타교,자교,,0
481,483,5033,AAHQXCRsnMkUEfY1mQhV2gHQ,의과대학,의학,1,정원내신입학,졸업,의학과,내과학전공,AAEGr/P0CXznaRbP/xL0Z7Pv,korean,박사과정,2019,2R,19840218,2021,1R,4.13,7,45,41,자교,자교,,0
482,484,5036,AAEYTWmhBM3sNShBlWjhgC3U,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAGaCMeTjNaKuSWvzyinL5sl,korean,박사과정,2017,1R,19890406,2021,1R,3.96,12,50,31.5,타교,타교,,0
483,485,5040,AAEF7nQ9ptvVj0PNseNAzhzY,생명과학대학,자연과학,1,정원내신입학,졸업,바이오시스템공학과,의생명시스템전공,AAGYDUYID1vkgp6IwJsMgkTK,korean,박사과정,2017,2R,19860417,2021,1R,4.42,11,48,46,타교,자교,61575000,932955
484,486,5049,AAGG8cfk1efhLD8VgBmO3Ad8,문과대학,인문·사회,1,정원내신입학,졸업,과학기술학협동과정,과학관리학전공,AAFmghpMMALGcGkvPkDednPJ,korean,박사과정,2021,1R,19830220,2021,2R,4.38,6,42,43,타교,타교,,0
485,487,5050,AAEvV1OGyOQYp6H4r92VG2DJ,생명과학대학,인문·사회,1,정원내신입학,졸업,식품자원경제학과,식품·보건경제학전공,AAG+tw0yLb6rKpaG0RK8kR6H,korean,박사과정,2018,2R,19850108,2021,2R,3.75,10,40.66,41,타교,자교,46838724,780645
486,488,5080,AAFRpbNG5Idm8iS8xPC5/rF9,사범대학,인문·사회,1,정원내신입학,졸업,지리학과,자연지리학전공,AAHvCtURmITC9xtNuyaajzFj,korean,박사과정,2018,2R,19880918,2021,2R,4.38,10,48.3,46,자교,자교,6800000,113333
487,489,5082,AAH/aceiS76h9ODCEwtkEo4O,공과대학,공학,1,외국인,졸업,신소재공학과,신소재공학전공,AAFymew4Lrjt/j664v0m1rqf,foreigner,박사과정,2017,1R,19831107,2021,2R,4,13,97,,타교,,91250000,1169872
488,490,5086,AAFFh8CQW88pFhBRNUKUkgVF,이과대학,자연과학,1,정원내신입학,졸업,수학과,응용수학전공,AAGbMxWo/7M3dKBe/o3hXGCG,korean,박사과정,2021,1R,19881016,2021,2R,4.21,5,50,47,타교,자교,39200000,1306667
489,491,5090,AAEVvcVacuFb00/mAlDkiure,정경대학,인문·사회,2,정원내신입학,졸업,정치외교학과,국제정치전공,AAH1OGH0nPC8wsK+++kzjQST,korean,박사과정,2018,1R,19850220,2021,2R,4.12,12,40,45,타교,타교,300000,4167
490,492,5091,AAEBRTa6xshZN8+nPmUdQTrt,보건과학대학,자연과학,2,정원내신입학,졸업,보건안전융합과학과,방사선의과학전공,AAEzq7uArDNPbmNQXuBHS1dr,korean,박사과정,2021,1R,19910430,2021,2R,3.96,6,46,46,타교,자교,71543080,1987308
491,493,5108,AAF9IZNkFkO500+dQSxL1GE3,생명과학대학,자연과학,2,외국인,졸업,환경생태공학과,환경복원생태공학전공,AAG9XAGtr45jZ4XgFFVmfnuW,foreigner,박사과정,2020,1R,19890502,2021,2R,4.29,7,94.3,0,타교,타교,72919312,1736174
492,494,5123,AAGFim3DoruIRef73dl6sz5Q,문과대학,인문·사회,2,정원내신입학,졸업,국어국문학과,한문학전공,AAHjVJnIyzDYbyi/0KMxjML4,korean,박사과정,2017,1R,19881101,2021,2R,4.5,13,44.2,45.3,자교,자교,105845450,1356993
493,495,5127,AAG7leI6K1Qzgrz30YJTTV0L,사범대학,인문·사회,2,정원내신입학,졸업,교육학과,교육측정·통계,AAE7SS+US18TwSebKuDoFvrP,korean,박사과정,2017,2R,19860128,2021,2R,4.21,12,48.33,48,타교,자교,39733335,551852
494,496,5129,AAGc2KMqo1etiUy5ZQXjvkM9,문과대학,인문·사회,1,정원내신입학,졸업,국어국문학과,고전문학전공,AAGLaeSTsCw4zS02lNT3dm4I,korean,박사과정,2018,2R,19860604,2021,2R,4.38,10,47,45,타교,자교,24000000,400000
495,497,5131,AAE9PyPJqFFujM2XAb0SJKH5,경영대학,인문·사회,1,정원내신입학,졸업,경영학과,LSOM전공,AAFoR0+fGbJegL7lddfn5RIX,korean,박사과정,2018,2R,19870506,2021,2R,3.79,10,35,60,타교,자교,30000000,500000
